feature,occurrence_count
dst_host_count,12
protocol_type_icmp,12
dst_host_rerror_rate,8
service_private,8
hot,8
service_ecr_i,8
service_http,7
serror_rate,7
dst_host_same_srv_rate,7
service_ftp,4
same_srv_rate,4
srv_rerror_rate,4
dst_host_same_src_port_rate,4
dst_host_srv_count,3
is_guest_login,3
logged_in,2
dst_host_diff_srv_rate,2
srv_count,2
flag_S0,1
flag_SF,1
dst_host_srv_serror_rate,1
count,1
wrong_fragment,1
