feature,occurrence_count
srv_count,12
hot,10
dst_host_count,8
dst_host_srv_count,8
service_ecr_i,7
protocol_type_icmp,5
is_guest_login,3
service_private,2
dst_host_same_src_port_rate,1
dst_host_srv_serror_rate,1
dst_host_serror_rate,1
service_http,1
rerror_rate,1
dst_host_same_srv_rate,1
dst_host_diff_srv_rate,1
same_srv_rate,1
count,1
protocol_type_tcp,1
wrong_fragment,1
