feature,occurrence_count
protocol_type_tcp,16
flag_SF,15
service_ecr_i,14
dst_host_srv_count,11
flag_S0,11
dst_host_count,7
dst_host_same_srv_rate,6
logged_in,6
service_private,5
service_http,3
dst_host_same_src_port_rate,3
dst_host_serror_rate,3
serror_rate,2
same_srv_rate,2
srv_serror_rate,1
hot,1
dst_host_srv_serror_rate,1
protocol_type_icmp,1
protocol_type_udp,1
wrong_fragment,1
