feature,occurrence_count
flag_SF,12
flag_S0,10
service_ecr_i,8
dst_host_count,6
dst_host_same_srv_rate,5
dst_host_srv_count,5
logged_in,3
service_http,2
serror_rate,2
dst_host_serror_rate,2
service_private,2
dst_host_same_src_port_rate,2
wrong_fragment,2
hot,1
same_srv_rate,1
protocol_type_icmp,1
srv_serror_rate,1
protocol_type_udp,1
