feature,occurrence_count
dttl,10
smeansz,10
sttl,10
ct_state_ttl,9
dwin,9
ct_srv_dst,8
dmeansz,8
swin,6
synack,4
ltime,4
ct_dst_sport_ltm,3
stcpb,3
stime,3
ct_dst_src_ltm,3
dtcpb,3
tcprtt,3
ackdat,1
ct_src_ltm,1
ct_dst_ltm,1
ct_srv_src,1
