feature,occurrence_count
dst_host_same_src_port_rate,8
protocol_type_icmp,5
same_srv_rate,5
flag_SF,4
service_ecr_i,4
dst_host_same_srv_rate,4
service_http,3
hot,3
service_private,3
protocol_type_tcp,3
flag_S0,3
dst_host_serror_rate,3
dst_host_srv_count,2
serror_rate,2
logged_in,2
dst_host_count,2
srv_count,2
dst_host_rerror_rate,2
dst_host_diff_srv_rate,1
flag_REJ,1
dst_host_srv_rerror_rate,1
dst_host_srv_serror_rate,1
protocol_type_udp,1
wrong_fragment,1
