feature,occurrence_count
srv_count,9
service_http,7
dst_bytes,7
same_srv_rate,5
dst_host_srv_serror_rate,4
src_bytes,4
logged_in,3
dst_host_serror_rate,3
diff_srv_rate,2
dst_host_diff_srv_rate,2
dst_host_srv_count,2
service_imap4,2
protocol_type_icmp,2
wrong_fragment,2
dst_host_same_srv_rate,2
land,2
dst_host_count,1
service_eco_i,1
dst_host_srv_diff_host_rate,1
num_failed_logins,1
dst_host_same_src_port_rate,1
lnum_shells,1
lroot_shell,1
srv_rerror_rate,1
