feature,occurrence_count
dst_host_srv_count,21
logged_in,20
protocol_type_tcp,19
protocol_type_icmp,18
flag_SF,18
service_ecr_i,17
dst_host_serror_rate,17
dst_host_count,16
dst_host_same_srv_rate,16
serror_rate,10
flag_S0,9
dst_host_same_src_port_rate,8
service_http,5
service_private,5
same_srv_rate,5
dst_host_srv_serror_rate,4
count,2
hot,2
protocol_type_udp,2
dst_host_rerror_rate,1
srv_rerror_rate,1
srv_serror_rate,1
srv_count,1
wrong_fragment,1
is_guest_login,1
